Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
272	09:36:42	09:36:42	09:36:42	09:36:42	09:37:12	09:37:12			09:37:12	09:37:12	09:37:17	09:37:17	09:37:17	09:37:17	09:37:17	09:37:17			09:37:17	09:37:17		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
273	09:37:18	09:37:18	09:37:18	09:37:18	09:37:49	09:37:49			09:37:49	09:37:49	09:37:53	09:37:53	09:37:53	09:37:53	09:37:53	09:37:53			09:37:54	09:37:54		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
274	09:37:54	09:37:54	09:37:54	09:37:54	09:38:24	09:38:24			09:38:24	09:38:24	09:38:29	09:38:29	09:38:29	09:38:29	09:38:29	09:38:29			09:38:29	09:38:29		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
275	09:38:29	09:38:29	09:38:29	09:38:29	09:39:01	09:39:01			09:39:01	09:39:01	09:39:11	09:39:11	09:39:11	09:39:11	09:39:11	09:39:11			09:39:11	09:39:11		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
276	09:39:12	09:39:12	09:39:12	09:39:12	09:39:43	09:39:43			09:39:43	09:39:43	09:39:47	09:39:47	09:39:47	09:39:47	09:39:47	09:39:47			09:39:48	09:39:48		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
277	09:39:48	09:39:48	09:39:48	09:39:48	09:40:21	09:40:21			09:40:21	09:40:21	09:40:25	09:40:25	09:40:25	09:40:25	09:40:25	09:40:25			09:40:26	09:40:26		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
278	09:40:26	09:40:26	09:40:26	09:40:26	09:40:57	09:40:57			09:40:57	09:40:57	09:41:02	09:41:02	09:41:02	09:41:02	09:41:02	09:41:02			09:41:02	09:41:02		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
279	09:41:03	09:41:03	09:41:03	09:41:03	09:41:34	09:41:34			09:41:34	09:41:34	09:41:38	09:41:38	09:41:38	09:41:38	09:41:38	09:41:38			09:41:39	09:41:39		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
280	09:41:39	09:41:39	09:41:39	09:41:39	09:42:11	09:42:11	09:42:11	09:42:13	09:42:13	09:42:13	09:42:22	09:42:22	09:42:22	09:42:22	09:42:22	09:42:22	09:42:22	09:42:22	09:42:25	09:42:25		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
281	09:42:25	09:42:25	09:42:25	09:42:25	09:42:57	09:42:57			09:42:57	09:42:57	09:43:01	09:43:01	09:43:01	09:43:01	09:43:01	09:43:01			09:43:01	09:43:01		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
282	09:43:02	09:43:02	09:43:02	09:43:02	09:43:34	09:43:34			09:43:34	09:43:34	09:43:38	09:43:38	09:43:38	09:43:38	09:43:38	09:43:38			09:43:38	09:43:38		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
283	09:43:39	09:43:39	09:43:39	09:43:39	09:44:12	09:44:12			09:44:12	09:44:12	09:44:17	09:44:17	09:44:17	09:44:17	09:44:17	09:44:17			09:44:17	09:44:17		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
284	09:44:17	09:44:17	09:44:17	09:44:17	09:44:50	09:44:50			09:44:50	09:44:50	09:44:54	09:44:54	09:44:54	09:44:54	09:44:54	09:44:54			09:44:55	09:44:55		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
285	09:44:55	09:44:55	09:44:55	09:44:55	09:45:27	09:45:27			09:45:28	09:45:28	09:45:37	09:45:37	09:45:37	09:45:37	09:45:37	09:45:37			09:45:37	09:45:37		00:00:00	00:00:32		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
286	09:45:37	09:45:37	09:45:37	09:45:37	09:46:08	09:46:08			09:46:08	09:46:08	09:46:13	09:46:13	09:46:13	09:46:13	09:46:13	09:46:13			09:46:13	09:46:13		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
287	09:46:13	09:46:13	09:46:13	09:46:13	09:46:45	09:46:45			09:46:45	09:46:45	09:46:50	09:46:50	09:46:50	09:46:50	09:46:50	09:46:50			09:46:50	09:46:50		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
288	09:46:50	09:46:50	09:46:50	09:46:50	09:47:22	09:47:22			09:47:22	09:47:22	09:47:27	09:47:27	09:47:27	09:47:27	09:47:27	09:47:27			09:47:28	09:47:28		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
289	09:47:28	09:47:28	09:47:28	09:47:28	09:48:00	09:48:00			09:48:00	09:48:00	09:48:04	09:48:04	09:48:04	09:48:04	09:48:04	09:48:04			09:48:05	09:48:05		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
290	09:48:05	09:48:05	09:48:05	09:48:05	09:48:37	09:48:37	09:48:37	09:48:39	09:48:39	09:48:39	09:48:49	09:48:49	09:48:49	09:48:49	09:48:49	09:48:49	09:48:49	09:48:49	09:48:52	09:48:52		00:00:00	00:00:32	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:46
291	09:48:52	09:48:52	09:48:52	09:48:52	09:49:22	09:49:22			09:49:22	09:49:22	09:49:27	09:49:27	09:49:27	09:49:27	09:49:27	09:49:27			09:49:27	09:49:27		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
292	09:49:27	09:49:27	09:49:27	09:49:27	09:49:58	09:49:58			09:49:58	09:49:58	09:50:02	09:50:02	09:50:02	09:50:02	09:50:02	09:50:02			09:50:03	09:50:03		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
293	09:50:04	09:50:04	09:50:04	09:50:04	09:50:36	09:50:36			09:50:36	09:50:36	09:50:41	09:50:41	09:50:41	09:50:41	09:50:41	09:50:41			09:50:41	09:50:41		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
294	09:50:41	09:50:41	09:50:41	09:50:41	09:51:13	09:51:13			09:51:13	09:51:13	09:51:17	09:51:17	09:51:17	09:51:17	09:51:17	09:51:17			09:51:18	09:51:18		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
295	09:51:18	09:51:18	09:51:18	09:51:18	09:51:50	09:51:50			09:51:50	09:51:50	09:51:59	09:51:59	09:51:59	09:51:59	09:51:59	09:51:59			09:51:59	09:51:59		00:00:00	00:00:32		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:41
296	09:52:00	09:52:00	09:52:00	09:52:00	09:52:31	09:52:31			09:52:31	09:52:31	09:52:35	09:52:35	09:52:36	09:52:36	09:52:36	09:52:36			09:52:37	09:52:37		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
297	09:52:37	09:52:37	09:52:37	09:52:37	09:53:08	09:53:08			09:53:08	09:53:08	09:53:13	09:53:13	09:53:13	09:53:13	09:53:13	09:53:13			09:53:14	09:53:14		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
298	09:53:14	09:53:14	09:53:14	09:53:14	09:53:45	09:53:45			09:53:46	09:53:46	09:53:50	09:53:50	09:53:50	09:53:50	09:53:50	09:53:50			09:53:50	09:53:50		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
299	09:53:51	09:53:51	09:53:51	09:53:51	09:54:22	09:54:22			09:54:22	09:54:22	09:54:26	09:54:26	09:54:26	09:54:26	09:54:26	09:54:26			09:54:27	09:54:27		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
300	09:54:27	09:54:27	09:54:27	09:54:27	09:54:58	09:54:58	09:54:58	09:55:01	09:55:01	09:55:01	09:55:10	09:55:10	09:55:10	09:55:10	09:55:10	09:55:10	09:55:10	09:55:10	09:55:13	09:55:13		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
301	09:55:13	09:55:13	09:55:13	09:55:13	09:55:44	09:55:44			09:55:44	09:55:44	09:55:48	09:55:48	09:55:48	09:55:48	09:55:48	09:55:48			09:55:49	09:55:49		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
302	09:55:49	09:55:49	09:55:49	09:55:49	09:56:22	09:56:22			09:56:22	09:56:22	09:56:26	09:56:26	09:56:26	09:56:26	09:56:26	09:56:26			09:56:27	09:56:27		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
303	09:56:27	09:56:27	09:56:27	09:56:27	09:56:59	09:56:59			09:56:59	09:56:59	09:57:03	09:57:03	09:57:03	09:57:03	09:57:03	09:57:03			09:57:03	09:57:03		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
304	09:57:04	09:57:04	09:57:04	09:57:04	09:57:35	09:57:35			09:57:35	09:57:35	09:57:39	09:57:39	09:57:39	09:57:39	09:57:39	09:57:39			09:57:39	09:57:39		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
305	09:57:40	09:57:40	09:57:40	09:57:40	09:58:11	09:58:11			09:58:11	09:58:11	09:58:21	09:58:21	09:58:21	09:58:21	09:58:21	09:58:21			09:58:21	09:58:21		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
306	09:58:21	09:58:21	09:58:21	09:58:21	09:58:53	09:58:53			09:58:53	09:58:53	09:58:58	09:58:58	09:58:58	09:58:58	09:58:58	09:58:58			09:58:58	09:58:58		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
307	09:58:59	09:58:59	09:58:59	09:58:59	09:59:29	09:59:29			09:59:29	09:59:29	09:59:34	09:59:34	09:59:34	09:59:34	09:59:34	09:59:34			09:59:34	09:59:34		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
308	09:59:35	09:59:35	09:59:35	09:59:35	10:00:04	10:00:04			10:00:04	10:00:04	10:00:08	10:00:08	10:00:08	10:00:08	10:00:08	10:00:08			10:00:09	10:00:09		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
309	10:00:09	10:00:09	10:00:09	10:00:09	10:00:42	10:00:42			10:00:42	10:00:42	10:00:46	10:00:46	10:00:46	10:00:46	10:00:46	10:00:46			10:00:47	10:00:47		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
310	10:00:47	10:00:47	10:00:47	10:00:47	10:01:17	10:01:17	10:01:17	10:01:19	10:01:19	10:01:19	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29	10:01:31	10:01:31		00:00:00	00:00:30	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:44
311	10:01:31	10:01:31	10:01:31	10:01:31	10:02:03	10:02:03			10:02:03	10:02:03	10:02:07	10:02:07	10:02:07	10:02:07	10:02:07	10:02:07			10:02:07	10:02:07		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
312	10:02:08	10:02:08	10:02:08	10:02:08	10:02:39	10:02:39			10:02:39	10:02:39	10:02:44	10:02:44	10:02:44	10:02:44	10:02:44	10:02:44			10:02:44	10:02:44		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
313	10:02:45	10:02:45	10:02:45	10:02:45	10:03:15	10:03:15			10:03:15	10:03:15	10:03:19	10:03:19	10:03:19	10:03:19	10:03:20	10:03:20			10:03:20	10:03:20		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
314	10:03:20	10:03:20	10:03:20	10:03:20	10:03:52	10:03:52			10:03:52	10:03:52	10:03:57	10:03:57	10:03:57	10:03:57	10:03:57	10:03:57			10:03:57	10:03:57		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
315	10:03:58	10:03:58	10:03:58	10:03:58	10:04:29	10:04:29			10:04:29	10:04:29	10:04:39	10:04:39	10:04:39	10:04:39	10:04:39	10:04:39			10:04:39	10:04:39		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
316	10:04:40	10:04:40	10:04:40	10:04:40	10:05:10	10:05:10			10:05:10	10:05:10	10:05:15	10:05:15	10:05:15	10:05:15	10:05:15	10:05:15			10:05:15	10:05:15		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
317	10:05:16	10:05:16	10:05:16	10:05:16	10:05:45	10:05:45			10:05:45	10:05:45	10:05:49	10:05:49	10:05:49	10:05:49	10:05:49	10:05:49			10:05:50	10:05:50		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
318	10:05:50	10:05:50	10:05:50	10:05:50	10:06:21	10:06:21			10:06:21	10:06:21	10:06:26	10:06:26	10:06:26	10:06:26	10:06:26	10:06:26			10:06:26	10:06:26		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
319	10:06:27	10:06:27	10:06:27	10:06:27	10:06:58	10:06:58			10:06:58	10:06:58	10:07:03	10:07:03	10:07:03	10:07:03	10:07:03	10:07:03			10:07:03	10:07:03		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
320	10:07:03	10:07:03	10:07:03	10:07:03	10:07:35	10:07:35	10:07:35	10:07:37	10:07:37	10:07:37	10:07:46	10:07:46	10:07:46	10:07:46	10:07:46	10:07:46	10:07:46	10:07:46	10:07:48	10:07:48		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:44
321	10:07:49	10:07:49	10:07:49	10:07:49	10:08:22	10:08:22			10:08:22	10:08:22	10:08:26	10:08:26	10:08:26	10:08:26	10:08:26	10:08:26			10:08:27	10:08:27		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
322	10:08:27	10:08:27	10:08:27	10:08:27	10:08:57	10:08:57			10:08:57	10:08:57	10:09:01	10:09:01	10:09:01	10:09:01	10:09:01	10:09:01			10:09:02	10:09:02		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
323	10:09:02	10:09:02	10:09:02	10:09:02	10:09:34	10:09:34			10:09:34	10:09:34	10:09:38	10:09:38	10:09:38	10:09:38	10:09:38	10:09:38			10:09:39	10:09:39		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
324	10:09:39	10:09:39	10:09:39	10:09:39	10:10:13	10:10:13			10:10:13	10:10:13	10:10:17	10:10:17	10:10:17	10:10:17	10:10:17	10:10:17			10:10:18	10:10:18		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
325	10:10:18	10:10:18	10:10:18	10:10:18	10:10:50	10:10:50			10:10:50	10:10:50	10:10:59	10:10:59	10:10:59	10:10:59	10:10:59	10:10:59			10:11:00	10:11:00		00:00:00	00:00:32		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
326	10:11:01	10:11:01	10:11:01	10:11:01	10:11:33	10:11:33			10:11:33	10:11:33	10:11:37	10:11:37	10:11:37	10:11:37	10:11:37	10:11:37			10:11:38	10:11:38		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
327	10:11:38	10:11:38	10:11:38	10:11:38	10:12:09	10:12:09			10:12:09	10:12:09	10:12:13	10:12:13	10:12:13	10:12:13	10:12:13	10:12:13			10:12:14	10:12:14		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
328	10:12:14	10:12:14	10:12:14	10:12:14	10:12:43	10:12:43			10:12:43	10:12:43	10:12:47	10:12:47	10:12:47	10:12:47	10:12:47	10:12:47			10:12:48	10:12:48		00:00:00	00:00:28		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:33
329	10:12:48	10:12:48	10:12:48	10:12:48	10:13:20	10:13:20			10:13:20	10:13:20	10:13:24	10:13:24	10:13:24	10:13:24	10:13:24	10:13:24			10:13:25	10:13:25		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
330	10:13:25	10:13:25	10:13:25	10:13:25	10:13:57	10:13:57	10:13:57	10:13:59	10:13:59	10:13:59	10:14:08	10:14:08	10:14:08	10:14:08	10:14:08	10:14:08	10:14:08	10:14:08	10:14:10	10:14:10		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
331	10:14:11	10:14:11	10:14:11	10:14:11	10:14:44	10:14:44			10:14:44	10:14:44	10:14:48	10:14:48	10:14:48	10:14:48	10:14:48	10:14:48			10:14:49	10:14:49		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
332	10:14:49	10:14:49	10:14:49	10:14:49	10:15:20	10:15:20			10:15:20	10:15:20	10:15:24	10:15:24	10:15:24	10:15:24	10:15:24	10:15:24			10:15:25	10:15:25		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
333	10:15:25	10:15:25	10:15:25	10:15:25	10:15:58	10:15:58			10:15:58	10:15:58	10:16:02	10:16:02	10:16:02	10:16:02	10:16:02	10:16:02			10:16:03	10:16:03		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
334	10:16:03	10:16:03	10:16:03	10:16:03	10:16:37	10:16:37			10:16:37	10:16:37	10:16:41	10:16:41	10:16:42	10:16:42	10:16:42	10:16:42			10:16:42	10:16:42		00:00:00	00:00:34		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:39
335	10:16:42	10:16:42	10:16:42	10:16:42	10:17:12	10:17:12			10:17:12	10:17:12	10:17:21	10:17:21	10:17:21	10:17:21	10:17:21	10:17:21			10:17:22	10:17:22		00:00:00	00:00:29		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:39
336	10:17:22	10:17:22	10:17:22	10:17:22	10:17:55	10:17:55			10:17:55	10:17:55	10:17:59	10:17:59	10:17:59	10:17:59	10:17:59	10:17:59			10:18:00	10:18:00		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
337	10:18:00	10:18:00	10:18:00	10:18:00	10:18:32	10:18:32			10:18:32	10:18:32	10:18:36	10:18:36	10:18:36	10:18:36	10:18:36	10:18:36			10:18:37	10:18:37		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
338	10:18:37	10:18:37	10:18:37	10:18:37	10:19:09	10:19:09			10:19:09	10:19:09	10:19:13	10:19:13	10:19:13	10:19:13	10:19:13	10:19:13			10:19:14	10:19:14		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
339	10:19:14	10:19:14	10:19:14	10:19:14	10:19:44	10:19:44			10:19:44	10:19:44	10:19:48	10:19:48	10:19:48	10:19:48	10:19:48	10:19:48			10:19:49	10:19:49		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
340	10:19:49	10:19:49	10:19:49	10:19:49	10:20:20	10:20:20	10:20:20	10:20:22	10:20:22	10:20:22	10:20:31	10:20:31	10:20:31	10:20:31	10:20:31	10:20:31	10:20:31	10:20:31	10:20:34	10:20:34		00:00:00	00:00:30	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:44
341	10:20:34	10:20:34	10:20:34	10:20:34	10:21:06	10:21:06			10:21:06	10:21:06	10:21:10	10:21:10	10:21:10	10:21:10	10:21:10	10:21:10			10:21:11	10:21:11		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
342	10:21:11	10:21:11	10:21:11	10:21:11	10:21:42	10:21:42			10:21:42	10:21:42	10:21:46	10:21:46	10:21:46	10:21:46	10:21:46	10:21:46			10:21:47	10:21:47		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
343	10:21:47	10:21:47	10:21:47	10:21:47	10:22:18	10:22:18			10:22:18	10:22:18	10:22:22	10:22:22	10:22:22	10:22:22	10:22:22	10:22:22			10:22:23	10:22:23		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
344	10:22:23	10:22:23	10:22:23	10:22:23	10:22:56	10:22:56			10:22:56	10:22:56	10:23:00	10:23:00	10:23:00	10:23:00	10:23:00	10:23:00			10:23:01	10:23:01		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
345	10:23:01	10:23:01	10:23:01	10:23:01	10:23:32	10:23:32			10:23:32	10:23:32	10:23:41	10:23:41	10:23:41	10:23:41	10:23:41	10:23:41			10:23:42	10:23:42		00:00:00	00:00:30		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:40
346	10:23:42	10:23:42	10:23:42	10:23:42	10:24:15	10:24:15			10:24:15	10:24:15	10:24:19	10:24:19	10:24:19	10:24:19	10:24:19	10:24:19			10:24:20	10:24:20		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
347	10:24:20	10:24:20	10:24:20	10:24:20	10:24:52	10:24:52			10:24:52	10:24:52	10:24:56	10:24:56	10:24:56	10:24:56	10:24:56	10:24:56			10:24:57	10:24:57		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
348	10:24:57	10:24:57	10:24:57	10:24:57	10:25:29	10:25:29			10:25:29	10:25:29	10:25:33	10:25:33	10:25:33	10:25:33	10:25:33	10:25:33			10:25:34	10:25:34		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
349	10:25:34	10:25:34	10:25:34	10:25:34	10:26:06	10:26:06			10:26:06	10:26:06	10:26:10	10:26:10	10:26:10	10:26:10	10:26:10	10:26:10			10:26:11	10:26:11		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
350	10:26:11	10:26:11	10:26:11	10:26:11	10:26:41	10:26:41	10:26:41	10:26:43	10:26:43	10:26:43	10:26:52	10:26:52	10:26:52	10:26:52	10:26:52	10:26:52	10:26:52	10:26:52	10:26:55	10:26:55		00:00:00	00:00:29	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:43
351	10:26:55	10:26:55	10:26:55	10:26:55	10:27:26	10:27:26			10:27:26	10:27:26	10:27:30	10:27:30	10:27:30	10:27:30	10:27:30	10:27:30			10:27:30	10:27:30		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
352	10:27:31	10:27:31	10:27:31	10:27:31	10:28:03	10:28:03			10:28:03	10:28:03	10:28:07	10:28:07	10:28:07	10:28:07	10:28:07	10:28:07			10:28:08	10:28:08		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
353	10:28:08	10:28:08	10:28:08	10:28:08	10:28:39	10:28:39			10:28:39	10:28:39	10:28:44	10:28:44	10:28:44	10:28:44	10:28:44	10:28:44			10:28:44	10:28:44		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
354	10:28:45	10:28:45	10:28:45	10:28:45	10:29:16	10:29:16			10:29:16	10:29:16	10:29:20	10:29:20	10:29:20	10:29:20	10:29:20	10:29:20			10:29:20	10:29:20		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
355	10:29:21	10:29:21	10:29:21	10:29:21	10:29:52	10:29:52			10:29:52	10:29:52	10:30:01	10:30:01	10:30:01	10:30:01	10:30:01	10:30:01			10:30:02	10:30:02		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
356	10:30:02	10:30:02	10:30:02	10:30:02	10:30:35	10:30:35			10:30:35	10:30:35	10:30:40	10:30:40	10:30:40	10:30:40	10:30:40	10:30:40			10:30:40	10:30:40		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
357	10:30:41	10:30:41	10:30:41	10:30:41	10:31:12	10:31:12			10:31:12	10:31:12	10:31:16	10:31:16	10:31:16	10:31:16	10:31:16	10:31:16			10:31:17	10:31:17		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
358	10:31:17	10:31:17	10:31:17	10:31:17	10:31:52	10:31:52			10:31:52	10:31:52	10:31:56	10:31:56	10:31:56	10:31:56	10:31:56	10:31:56			10:31:57	10:31:57		00:00:00	00:00:34		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:39
359	10:31:57	10:31:57	10:31:57	10:31:57	10:32:28	10:32:28			10:32:28	10:32:28	10:32:33	10:32:33	10:32:33	10:32:33	10:32:33	10:32:33			10:32:33	10:32:33		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
360	10:32:34	10:32:34	10:32:34	10:32:34	10:33:05	10:33:05	10:33:05	10:33:07	10:33:07	10:33:07	10:33:16	10:33:16	10:33:16	10:33:16	10:33:16	10:33:16	10:33:16	10:33:16	10:33:19	10:33:19		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:45
361	10:33:19	10:33:19	10:33:19	10:33:19	10:33:51	10:33:51			10:33:51	10:33:51	10:33:55	10:33:55	10:33:55	10:33:55	10:33:55	10:33:55			10:33:56	10:33:56		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
362	10:33:56	10:33:56	10:33:56	10:33:56	10:34:28	10:34:28			10:34:28	10:34:28	10:34:32	10:34:32	10:34:32	10:34:32	10:34:32	10:34:32			10:34:33	10:34:33		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
