Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
357	09:59:41	09:59:41	09:59:41	09:59:41	09:59:41	09:59:41			09:59:41	09:59:41	09:59:43	09:59:43	09:59:43	09:59:43	09:59:43	09:59:43			09:59:44	09:59:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	09:59:44	09:59:44	09:59:44	09:59:44	09:59:45	09:59:45			09:59:45	09:59:45	09:59:47	09:59:47	09:59:47	09:59:47	09:59:47	09:59:47			09:59:48	09:59:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	09:59:48	09:59:48	09:59:48	09:59:48	09:59:49	09:59:49			09:59:49	09:59:49	09:59:51	09:59:51	09:59:51	09:59:51	09:59:51	09:59:51			09:59:52	09:59:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
360	09:59:52	09:59:52	09:59:52	09:59:52	09:59:53	09:59:53	09:59:53	09:59:53	09:59:53	09:59:53	09:59:55	09:59:55	09:59:56	09:59:56	09:59:56	09:59:56	09:59:56	09:59:56	09:59:58	09:59:58		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
361	09:59:58	09:59:58	09:59:58	09:59:58	09:59:59	09:59:59			09:59:59	09:59:59	10:00:01	10:00:01	10:00:01	10:00:01	10:00:01	10:00:01			10:00:02	10:00:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	10:00:02	10:00:02	10:00:02	10:00:02	10:00:03	10:00:03			10:00:03	10:00:03	10:00:05	10:00:05	10:00:05	10:00:05	10:00:05	10:00:05			10:00:06	10:00:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	10:00:06	10:00:06	10:00:06	10:00:06	10:00:06	10:00:06			10:00:06	10:00:06	10:00:09	10:00:09	10:00:09	10:00:09	10:00:09	10:00:09			10:00:10	10:00:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
364	10:00:10	10:00:10	10:00:10	10:00:10	10:00:10	10:00:10			10:00:10	10:00:10	10:00:13	10:00:13	10:00:13	10:00:13	10:00:13	10:00:13			10:00:14	10:00:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
365	10:00:14	10:00:14	10:00:14	10:00:14	10:00:14	10:00:14			10:00:14	10:00:14	10:00:18	10:00:18	10:00:18	10:00:18	10:00:18	10:00:18			10:00:18	10:00:18		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
366	10:00:19	10:00:19	10:00:19	10:00:19	10:00:19	10:00:19			10:00:19	10:00:19	10:00:21	10:00:21	10:00:21	10:00:21	10:00:21	10:00:21			10:00:22	10:00:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
367	10:00:22	10:00:22	10:00:22	10:00:22	10:00:22	10:00:22			10:00:23	10:00:23	10:00:25	10:00:25	10:00:25	10:00:25	10:00:25	10:00:25			10:00:26	10:00:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
368	10:00:26	10:00:26	10:00:26	10:00:26	10:00:27	10:00:27			10:00:27	10:00:27	10:00:29	10:00:29	10:00:29	10:00:29	10:00:29	10:00:29			10:00:30	10:00:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
369	10:00:31	10:00:31	10:00:31	10:00:31	10:00:31	10:00:31			10:00:31	10:00:31	10:00:34	10:00:34	10:00:34	10:00:34	10:00:34	10:00:34			10:00:34	10:00:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
370	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:35	10:00:38	10:00:38	10:00:38	10:00:38	10:00:38	10:00:38	10:00:38	10:00:38	10:00:41	10:00:41		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
371	10:00:41	10:00:41	10:00:41	10:00:41	10:00:41	10:00:41			10:00:41	10:00:41	10:00:44	10:00:44	10:00:44	10:00:44	10:00:44	10:00:44			10:00:44	10:00:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
372	10:00:45	10:00:45	10:00:45	10:00:45	10:00:45	10:00:45			10:00:45	10:00:45	10:00:47	10:00:47	10:00:47	10:00:47	10:00:47	10:00:47			10:00:48	10:00:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
373	10:00:48	10:00:48	10:00:48	10:00:48	10:00:48	10:00:48			10:00:48	10:00:48	10:00:51	10:00:51	10:00:51	10:00:51	10:00:51	10:00:51			10:00:52	10:00:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
374	10:00:52	10:00:52	10:00:52	10:00:52	10:00:52	10:00:52			10:00:52	10:00:52	10:00:55	10:00:55	10:00:55	10:00:55	10:00:55	10:00:55			10:00:56	10:00:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
375	10:00:56	10:00:56	10:00:56	10:00:56	10:00:56	10:00:56			10:00:56	10:00:56	10:00:59	10:00:59	10:00:59	10:00:59	10:00:59	10:00:59			10:01:00	10:01:00		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
376	10:01:01	10:01:01	10:01:01	10:01:01	10:01:01	10:01:01			10:01:01	10:01:01	10:01:03	10:01:03	10:01:03	10:01:03	10:01:03	10:01:03			10:01:04	10:01:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
377	10:01:04	10:01:04	10:01:04	10:01:04	10:01:05	10:01:05			10:01:05	10:01:05	10:01:08	10:01:08	10:01:08	10:01:08	10:01:08	10:01:08			10:01:08	10:01:08		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:03
378	10:01:09	10:01:09	10:01:09	10:01:09	10:01:09	10:01:09			10:01:09	10:01:09	10:01:11	10:01:11	10:01:11	10:01:11	10:01:11	10:01:11			10:01:12	10:01:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
379	10:01:12	10:01:12	10:01:12	10:01:12	10:01:13	10:01:13			10:01:13	10:01:13	10:01:15	10:01:15	10:01:15	10:01:15	10:01:15	10:01:15			10:01:16	10:01:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
380	10:01:16	10:01:16	10:01:16	10:01:16	10:01:16	10:01:16	10:01:16	10:01:17	10:01:17	10:01:17	10:01:19	10:01:19	10:01:19	10:01:19	10:01:19	10:01:19	10:01:19	10:01:19	10:01:22	10:01:22		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
381	10:01:22	10:01:22	10:01:22	10:01:22	10:01:22	10:01:22			10:01:22	10:01:22	10:01:25	10:01:25	10:01:25	10:01:25	10:01:25	10:01:25			10:01:26	10:01:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
382	10:01:26	10:01:26	10:01:26	10:01:26	10:01:27	10:01:27			10:01:27	10:01:27	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29	10:01:29			10:01:30	10:01:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
383	10:01:31	10:01:31	10:01:31	10:01:31	10:01:31	10:01:31			10:01:31	10:01:31	10:01:33	10:01:33	10:01:33	10:01:33	10:01:33	10:01:33			10:01:34	10:01:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
384	10:01:35	10:01:35	10:01:35	10:01:35	10:01:35	10:01:35			10:01:35	10:01:35	10:01:37	10:01:37	10:01:37	10:01:37	10:01:37	10:01:37			10:01:38	10:01:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
385	10:01:38	10:01:38	10:01:38	10:01:38	10:01:38	10:01:38			10:01:38	10:01:38	10:01:41	10:01:41	10:01:41	10:01:41	10:01:41	10:01:41			10:01:42	10:01:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
386	10:01:43	10:01:43	10:01:43	10:01:43	10:01:43	10:01:43			10:01:43	10:01:43	10:01:45	10:01:45	10:01:45	10:01:45	10:01:45	10:01:45			10:01:46	10:01:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
387	10:01:46	10:01:46	10:01:46	10:01:46	10:01:47	10:01:47			10:01:47	10:01:47	10:01:49	10:01:49	10:01:49	10:01:49	10:01:49	10:01:49			10:01:51	10:01:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
388	10:01:51	10:01:51	10:01:51	10:01:51	10:01:51	10:01:51			10:01:52	10:01:52	10:01:54	10:01:54	10:01:54	10:01:54	10:01:54	10:01:54			10:01:55	10:01:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
389	10:01:55	10:01:55	10:01:55	10:01:55	10:01:55	10:01:55			10:01:55	10:01:55	10:01:58	10:01:58	10:01:58	10:01:58	10:01:58	10:01:58			10:01:59	10:01:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
390	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:01:59	10:02:02	10:02:02	10:02:02	10:02:02	10:02:02	10:02:02	10:02:02	10:02:02	10:02:04	10:02:04		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
391	10:02:05	10:02:05	10:02:05	10:02:05	10:02:05	10:02:05			10:02:05	10:02:05	10:02:08	10:02:08	10:02:08	10:02:08	10:02:08	10:02:08			10:02:08	10:02:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
392	10:02:09	10:02:09	10:02:09	10:02:09	10:02:09	10:02:09			10:02:09	10:02:09	10:02:11	10:02:11	10:02:11	10:02:11	10:02:11	10:02:11			10:02:12	10:02:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
393	10:02:12	10:02:12	10:02:12	10:02:12	10:02:12	10:02:12			10:02:12	10:02:12	10:02:15	10:02:15	10:02:15	10:02:15	10:02:15	10:02:15			10:02:15	10:02:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
394	10:02:16	10:02:16	10:02:16	10:02:16	10:02:16	10:02:16			10:02:16	10:02:16	10:02:18	10:02:18	10:02:18	10:02:18	10:02:18	10:02:18			10:02:19	10:02:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
395	10:02:20	10:02:20	10:02:20	10:02:20	10:02:20	10:02:20			10:02:20	10:02:20	10:02:22	10:02:22	10:02:22	10:02:22	10:02:22	10:02:22			10:02:23	10:02:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
396	10:02:24	10:02:24	10:02:24	10:02:24	10:02:24	10:02:24			10:02:24	10:02:24	10:02:26	10:02:26	10:02:26	10:02:26	10:02:26	10:02:26			10:02:27	10:02:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
397	10:02:28	10:02:28	10:02:28	10:02:28	10:02:28	10:02:28			10:02:28	10:02:28	10:02:30	10:02:30	10:02:30	10:02:30	10:02:30	10:02:30			10:02:31	10:02:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
398	10:02:31	10:02:31	10:02:31	10:02:31	10:02:32	10:02:32			10:02:32	10:02:32	10:02:34	10:02:34	10:02:34	10:02:34	10:02:34	10:02:34			10:02:35	10:02:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
399	10:02:35	10:02:35	10:02:35	10:02:35	10:02:35	10:02:35			10:02:35	10:02:35	10:02:38	10:02:38	10:02:38	10:02:38	10:02:38	10:02:38			10:02:38	10:02:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
400	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:39	10:02:42	10:02:42	10:02:42	10:02:42	10:02:42	10:02:42	10:02:42	10:02:42	10:02:44	10:02:44		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
